"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2909","1","일본여행","여행","해외여행","아시아","일본","516","1422","1938","20210609"
"2910","2","싱가포르여행","여행","해외여행","아시아","싱가포르","296","1355","1651","20210609"
"2911","3","괌여행","여행","해외여행","오세아니아","미국","511","1131","1642","20210609"
"2912","4","프랑스여행","여행","해외여행","유럽","프랑스","294","885","1179","20210609"
"2913","5","태국여행","여행","해외여행","아시아","태국","279","884","1163","20210609"
"2914","6","하와이여행","여행","해외여행","북아메리카","미국","234","906","1140","20210609"
"2915","7","미국여행","여행","해외여행","북아메리카","미국","248","716","964","20210609"
"2916","8","사이판여행","여행","해외여행","오세아니아","미국","234","680","914","20210609"
"2917","9","대만여행","여행","해외여행","아시아","대만","221","532","753","20210609"
"2918","10","베트남여행","여행","해외여행","아시아","베트남","173","495","668","20210609"
