"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6873","1","일본여행","여행","해외여행","아시아","일본","5339","19888","25227","20220629"
"6874","2","베트남여행","여행","해외여행","아시아","베트남","1139","4791","5930","20220629"
"6875","3","싱가포르여행","여행","해외여행","아시아","싱가포르","953","4138","5091","20220629"
"6876","4","태국여행","여행","해외여행","아시아","태국","1017","3668","4685","20220629"
"6877","5","괌여행","여행","해외여행","오세아니아","미국","965","3152","4117","20220629"
"6878","6","대만여행","여행","해외여행","아시아","대만","655","2167","2822","20220629"
"6879","7","방콕여행","여행","해외여행","아시아","태국","560","1966","2526","20220629"
"6880","8","터키여행","여행","해외여행","유럽","터키","395","1825","2220","20220629"
"6881","9","다낭여행","여행","해외여행","아시아","베트남","562","1503","2065","20220629"
"6882","10","하와이여행","여행","해외여행","북아메리카","미국","342","1659","2001","20220629"
