"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2369","1","일본여행","여행","해외여행","아시아","일본","221","672","893","20210416"
"2370","2","베트남여행","여행","해외여행","아시아","베트남","121","436","557","20210416"
"2371","3","대만여행","여행","해외여행","아시아","대만","116","331","447","20210416"
"2372","4","미국여행","여행","해외여행","북아메리카","미국","61","336","397","20210416"
"2373","5","태국여행","여행","해외여행","아시아","태국","87","260","347","20210416"
"2374","6","하와이여행","여행","해외여행","북아메리카","미국","77","253","330","20210416"
"2375","7","캐나다여행","여행","해외여행","북아메리카","캐나다","43","246","289","20210416"
"2376","8","스위스여행","여행","해외여행","유럽","스위스","57","214","271","20210416"
"2377","9","이스라엘여행","여행","해외여행","아시아","이스라엘","42","224","266","20210416"
"2378","10","괌여행","여행","해외여행","오세아니아","미국","78","185","263","20210416"
