"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1491","1","일본여행","여행","해외여행","아시아","일본","235","729","964","20210118"
"1492","2","베트남여행","여행","해외여행","아시아","베트남","94","377","471","20210118"
"1493","3","대만여행","여행","해외여행","아시아","대만","76","338","414","20210118"
"1494","4","팔라우여행","여행","해외여행","오세아니아","팔라우","64","298","362","20210118"
"1495","5","스위스여행","여행","해외여행","유럽","스위스","64","272","336","20210118"
"1496","6","미국여행","여행","해외여행","북아메리카","미국","51","266","317","20210118"
"1497","7","태국여행","여행","해외여행","아시아","태국","56","216","272","20210118"
"1498","8","하와이여행","여행","해외여행","북아메리카","미국","63","187","250","20210118"
"1499","9","괌여행","여행","해외여행","오세아니아","미국","52","181","233","20210118"
"1500","10","중국여행","여행","해외여행","아시아","중국","28","177","205","20210118"
