"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1701","1","일본여행","여행","해외여행","아시아","일본","239","675","914","20210208"
"1702","2","베트남여행","여행","해외여행","아시아","베트남","84","445","529","20210208"
"1703","3","하와이여행","여행","해외여행","북아메리카","미국","99","402","501","20210208"
"1704","4","스위스여행","여행","해외여행","유럽","스위스","72","316","388","20210208"
"1705","5","미국여행","여행","해외여행","북아메리카","미국","60","318","378","20210208"
"1706","6","대만여행","여행","해외여행","아시아","대만","79","268","347","20210208"
"1707","7","태국여행","여행","해외여행","아시아","태국","82","222","304","20210208"
"1708","8","이집트여행","여행","해외여행","아프리카","이집트","54","212","266","20210208"
"1709","9","괌여행","여행","해외여행","오세아니아","미국","67","191","258","20210208"
"1710","10","스페인여행","여행","해외여행","유럽","스페인","42","197","239","20210208"
