"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6459","1","일본여행","여행","해외여행","아시아","일본","2036","15880","17916","20220521"
"6460","2","베트남여행","여행","해외여행","아시아","베트남","352","4270","4622","20220521"
"6461","3","괌여행","여행","해외여행","오세아니아","미국","293","3046","3339","20220521"
"6462","4","싱가포르여행","여행","해외여행","아시아","싱가포르","231","2979","3210","20220521"
"6463","5","태국여행","여행","해외여행","아시아","태국","313","2794","3107","20220521"
"6464","6","터키여행","여행","해외여행","유럽","터키","199","2662","2861","20220521"
"6465","7","대만여행","여행","해외여행","아시아","대만","207","2309","2516","20220521"
"6466","8","하와이여행","여행","해외여행","북아메리카","미국","152","2118","2270","20220521"
"6467","9","발리여행","여행","해외여행","아시아","인도네시아","161","1832","1993","20220521"
"6468","10","스위스여행","여행","해외여행","유럽","스위스","126","1298","1424","20220521"
