"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"7483","1","일본여행","여행","해외여행","아시아","일본","3212","12632","15844","20220708"
"7484","2","베트남여행","여행","해외여행","아시아","베트남","793","4047","4840","20220708"
"7485","3","태국여행","여행","해외여행","아시아","태국","733","3717","4450","20220708"
"7486","4","싱가포르여행","여행","해외여행","아시아","싱가포르","647","3091","3738","20220708"
"7487","5","괌여행","여행","해외여행","오세아니아","미국","796","2598","3394","20220708"
"7488","6","발리여행","여행","해외여행","아시아","인도네시아","448","2213","2661","20220708"
"7489","7","방콕여행","여행","해외여행","아시아","태국","473","2051","2524","20220708"
"7490","8","대만여행","여행","해외여행","아시아","대만","440","1600","2040","20220708"
"7491","9","다낭여행","여행","해외여행","아시아","베트남","442","1385","1827","20220708"
"7492","10","몽골여행","여행","해외여행","아시아","몽골","335","1475","1810","20220708"
