"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1181","1","일본여행","여행","해외여행","아시아","일본","197","483","680","20201218"
"1182","2","대만여행","여행","해외여행","아시아","대만","76","255","331","20201218"
"1183","3","스위스여행","여행","해외여행","유럽","스위스","89","241","330","20201218"
"1184","4","미국여행","여행","해외여행","북아메리카","미국","57","269","326","20201218"
"1185","5","베트남여행","여행","해외여행","아시아","베트남","81","217","298","20201218"
"1186","6","태국여행","여행","해외여행","아시아","태국","66","208","274","20201218"
"1187","7","볼리비아여행","여행","해외여행","아프리카","볼리비아","8","225","233","20201218"
"1188","8","하와이여행","여행","해외여행","북아메리카","미국","53","160","213","20201218"
"1189","9","캐나다여행","여행","해외여행","북아메리카","캐나다","34","174","208","20201218"
"1190","10","사이판여행","여행","해외여행","오세아니아","미국","64","128","192","20201218"
