"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6169","1","일본여행","여행","해외여행","아시아","일본","2412","8509","10921","20220422"
"6170","2","베트남여행","여행","해외여행","아시아","베트남","636","2701","3337","20220422"
"6171","3","태국여행","여행","해외여행","아시아","태국","572","2683","3255","20220422"
"6172","4","괌여행","여행","해외여행","오세아니아","미국","790","2361","3151","20220422"
"6173","5","싱가포르여행","여행","해외여행","아시아","싱가포르","385","1880","2265","20220422"
"6174","6","하와이여행","여행","해외여행","북아메리카","미국","389","1754","2143","20220422"
"6175","7","터키여행","여행","해외여행","유럽","터키","295","1620","1915","20220422"
"6176","8","대만여행","여행","해외여행","아시아","대만","267","1299","1566","20220422"
"6177","9","스위스여행","여행","해외여행","유럽","스위스","254","1270","1524","20220422"
"6178","10","발리여행","여행","해외여행","아시아","인도네시아","269","1241","1510","20220422"
