"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6359","1","일본여행","여행","해외여행","아시아","일본","5119","20974","26093","20220511"
"6360","2","태국여행","여행","해외여행","아시아","태국","753","4007","4760","20220511"
"6361","3","베트남여행","여행","해외여행","아시아","베트남","778","3501","4279","20220511"
"6362","4","보라카이여행","여행","해외여행","아시아","필리핀","555","3656","4211","20220511"
"6363","5","싱가포르여행","여행","해외여행","아시아","싱가포르","612","3028","3640","20220511"
"6364","6","괌여행","여행","해외여행","오세아니아","미국","954","2617","3571","20220511"
"6365","7","터키여행","여행","해외여행","유럽","터키","363","3080","3443","20220511"
"6366","8","하와이여행","여행","해외여행","북아메리카","미국","428","2049","2477","20220511"
"6367","9","발리여행","여행","해외여행","아시아","인도네시아","463","1721","2184","20220511"
"6368","10","대만여행","여행","해외여행","아시아","대만","378","1670","2048","20220511"
