"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5099","1","일본여행","여행","해외여행","아시아","일본","306","2751","3057","20220109"
"5100","2","하와이여행","여행","해외여행","북아메리카","미국","78","1224","1302","20220109"
"5101","3","스위스여행","여행","해외여행","유럽","스위스","58","1162","1220","20220109"
"5102","4","터키여행","여행","해외여행","유럽","터키","92","821","913","20220109"
"5103","5","베트남여행","여행","해외여행","아시아","베트남","86","823","909","20220109"
"5104","6","태국여행","여행","해외여행","아시아","태국","101","805","906","20220109"
"5105","7","싱가포르여행","여행","해외여행","아시아","싱가포르","69","817","886","20220109"
"5106","8","괌여행","여행","해외여행","오세아니아","미국","67","708","775","20220109"
"5107","9","두바이여행","여행","해외여행","아시아","아랍에미리트","27","681","708","20220109"
"5108","10","라오스여행","여행","해외여행","아시아","라오스","18","641","659","20220109"
