"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3359","1","사이판여행","여행","해외여행","오세아니아","미국","66","1045","1111","20210724"
"3360","2","조지아여행","여행","해외여행","유럽","조지아","18","1092","1110","20210724"
"3361","3","일본여행","여행","해외여행","아시아","일본","122","707","829","20210724"
"3362","4","하와이여행","여행","해외여행","북아메리카","미국","61","425","486","20210724"
"3363","5","미국여행","여행","해외여행","북아메리카","미국","66","343","409","20210724"
"3364","6","괌여행","여행","해외여행","오세아니아","미국","57","319","376","20210724"
"3365","7","태국여행","여행","해외여행","아시아","태국","49","296","345","20210724"
"3366","8","대만여행","여행","해외여행","아시아","대만","35","257","292","20210724"
"3367","9","스위스여행","여행","해외여행","유럽","스위스","40","225","265","20210724"
"3368","10","베트남여행","여행","해외여행","아시아","베트남","24","239","263","20210724"
