"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2489","1","일본여행","여행","해외여행","아시아","일본","235","727","962","20210428"
"2490","2","베트남여행","여행","해외여행","아시아","베트남","121","429","550","20210428"
"2491","3","하와이여행","여행","해외여행","북아메리카","미국","124","349","473","20210428"
"2492","4","대만여행","여행","해외여행","아시아","대만","94","320","414","20210428"
"2493","5","태국여행","여행","해외여행","아시아","태국","99","303","402","20210428"
"2494","6","미국여행","여행","해외여행","북아메리카","미국","78","324","402","20210428"
"2495","7","인도여행","여행","해외여행","아시아","인도","69","283","352","20210428"
"2496","8","괌여행","여행","해외여행","오세아니아","미국","86","247","333","20210428"
"2497","9","그리스여행","여행","해외여행","유럽","그리스","93","199","292","20210428"
"2498","10","중국여행","여행","해외여행","아시아","중국","67","203","270","20210428"
