"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6229","1","일본여행","여행","해외여행","아시아","일본","2961","10368","13329","20220428"
"6230","2","베트남여행","여행","해외여행","아시아","베트남","694","2885","3579","20220428"
"6231","3","괌여행","여행","해외여행","오세아니아","미국","758","2494","3252","20220428"
"6232","4","태국여행","여행","해외여행","아시아","태국","671","2532","3203","20220428"
"6233","5","싱가포르여행","여행","해외여행","아시아","싱가포르","502","2337","2839","20220428"
"6234","6","하와이여행","여행","해외여행","북아메리카","미국","424","1860","2284","20220428"
"6235","7","발리여행","여행","해외여행","아시아","인도네시아","349","1849","2198","20220428"
"6236","8","터키여행","여행","해외여행","유럽","터키","291","1656","1947","20220428"
"6237","9","대만여행","여행","해외여행","아시아","대만","323","1291","1614","20220428"
"6238","10","스위스여행","여행","해외여행","유럽","스위스","262","1274","1536","20220428"
