"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2129","1","일본여행","여행","해외여행","아시아","일본","318","1055","1373","20210323"
"2130","2","베트남여행","여행","해외여행","아시아","베트남","120","467","587","20210323"
"2131","3","미국여행","여행","해외여행","북아메리카","미국","61","350","411","20210323"
"2132","4","대만여행","여행","해외여행","아시아","대만","108","285","393","20210323"
"2133","5","태국여행","여행","해외여행","아시아","태국","120","258","378","20210323"
"2134","6","하와이여행","여행","해외여행","북아메리카","미국","84","263","347","20210323"
"2135","7","스위스여행","여행","해외여행","유럽","스위스","77","255","332","20210323"
"2136","8","괌여행","여행","해외여행","오세아니아","미국","96","211","307","20210323"
"2137","9","중국여행","여행","해외여행","아시아","중국","65","211","276","20210323"
"2138","10","터키여행","여행","해외여행","유럽","터키","52","198","250","20210323"
