"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5409","1","일본여행","여행","해외여행","아시아","일본","403","1876","2279","20220209"
"5410","2","사이판여행","여행","해외여행","오세아니아","미국","219","748","967","20220209"
"5411","3","베트남여행","여행","해외여행","아시아","베트남","197","730","927","20220209"
"5412","4","태국여행","여행","해외여행","아시아","태국","204","691","895","20220209"
"5413","5","싱가포르여행","여행","해외여행","아시아","싱가포르","194","653","847","20220209"
"5414","6","하와이여행","여행","해외여행","북아메리카","미국","137","522","659","20220209"
"5415","7","터키여행","여행","해외여행","유럽","터키","152","496","648","20220209"
"5416","8","스위스여행","여행","해외여행","유럽","스위스","107","475","582","20220209"
"5417","9","괌여행","여행","해외여행","오세아니아","미국","141","412","553","20220209"
"5418","10","필리핀여행","여행","해외여행","아시아","필리핀","108","418","526","20220209"
