"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4289","1","일본여행","여행","해외여행","아시아","일본","1295","4332","5627","20211025"
"4290","2","태국여행","여행","해외여행","아시아","태국","1015","3170","4185","20211025"
"4291","3","괌여행","여행","해외여행","오세아니아","미국","618","2097","2715","20211025"
"4292","4","싱가포르여행","여행","해외여행","아시아","싱가포르","321","1456","1777","20211025"
"4293","5","하와이여행","여행","해외여행","북아메리카","미국","352","1406","1758","20211025"
"4294","6","사이판여행","여행","해외여행","오세아니아","미국","231","1372","1603","20211025"
"4295","7","스페인여행","여행","해외여행","유럽","스페인","218","1111","1329","20211025"
"4296","8","베트남여행","여행","해외여행","아시아","베트남","248","1026","1274","20211025"
"4297","9","터키여행","여행","해외여행","유럽","터키","202","894","1096","20211025"
"4298","10","발리여행","여행","해외여행","아시아","인도네시아","197","819","1016","20211025"
