"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"8133","1","일본여행","여행","해외여행","아시아","일본","1930","20365","22295","20220911"
"8134","2","태국여행","여행","해외여행","아시아","태국","318","4320","4638","20220911"
"8135","3","싱가포르여행","여행","해외여행","아시아","싱가포르","271","3751","4022","20220911"
"8136","4","베트남여행","여행","해외여행","아시아","베트남","246","3571","3817","20220911"
"8137","5","괌여행","여행","해외여행","오세아니아","미국","184","2712","2896","20220911"
"8138","6","스위스여행","여행","해외여행","유럽","스위스","200","2547","2747","20220911"
"8139","7","대만여행","여행","해외여행","아시아","대만","242","2466","2708","20220911"
"8140","8","방콕여행","여행","해외여행","아시아","태국","207","2419","2626","20220911"
"8141","9","터키여행","여행","해외여행","유럽","터키","144","2263","2407","20220911"
"8142","10","발리여행","여행","해외여행","아시아","인도네시아","112","1843","1955","20220911"
