"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6519","1","일본여행","여행","해외여행","아시아","일본","7534","27046","34580","20220527"
"6520","2","베트남여행","여행","해외여행","아시아","베트남","876","3761","4637","20220527"
"6521","3","괌여행","여행","해외여행","오세아니아","미국","783","2797","3580","20220527"
"6522","4","태국여행","여행","해외여행","아시아","태국","626","2573","3199","20220527"
"6523","5","싱가포르여행","여행","해외여행","아시아","싱가포르","461","2593","3054","20220527"
"6524","6","터키여행","여행","해외여행","유럽","터키","298","2206","2504","20220527"
"6525","7","하와이여행","여행","해외여행","북아메리카","미국","401","1890","2291","20220527"
"6526","8","대만여행","여행","해외여행","아시아","대만","491","1755","2246","20220527"
"6527","9","발리여행","여행","해외여행","아시아","인도네시아","314","1343","1657","20220527"
"6528","10","스위스여행","여행","해외여행","유럽","스위스","248","1264","1512","20220527"
