"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6665","1","일본여행","여행","해외여행","아시아","일본","5847","18932","24779","20220609"
"6666","2","베트남여행","여행","해외여행","아시아","베트남","1192","5053","6245","20220609"
"6667","3","괌여행","여행","해외여행","오세아니아","미국","1123","3554","4677","20220609"
"6668","4","태국여행","여행","해외여행","아시아","태국","833","3300","4133","20220609"
"6669","5","싱가포르여행","여행","해외여행","아시아","싱가포르","652","3162","3814","20220609"
"6670","6","터키여행","여행","해외여행","유럽","터키","431","2297","2728","20220609"
"6671","7","대만여행","여행","해외여행","아시아","대만","617","1928","2545","20220609"
"6672","8","하와이여행","여행","해외여행","북아메리카","미국","430","1963","2393","20220609"
"6673","9","발리여행","여행","해외여행","아시아","인도네시아","375","1678","2053","20220609"
"6674","10","방콕여행","여행","해외여행","아시아","태국","468","1406","1874","20220609"
