"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"8443","1","일본여행","여행","해외여행","아시아","일본","6618","23603","30221","20221011"
"8444","2","후쿠오카여행","여행","해외여행","아시아","일본","1533","5242","6775","20221011"
"8445","3","오사카여행","여행","해외여행","아시아","일본","1286","4574","5860","20221011"
"8446","4","대만여행","여행","해외여행","아시아","대만","1211","4127","5338","20221011"
"8447","5","싱가포르여행","여행","해외여행","아시아","싱가포르","728","4194","4922","20221011"
"8448","6","도쿄여행","여행","해외여행","아시아","일본","1170","3752","4922","20221011"
"8449","7","베트남여행","여행","해외여행","아시아","베트남","759","3940","4699","20221011"
"8450","8","태국여행","여행","해외여행","아시아","태국","814","3379","4193","20221011"
"8451","9","괌여행","여행","해외여행","오세아니아","미국","892","2858","3750","20221011"
"8452","10","방콕여행","여행","해외여행","아시아","태국","593","2172","2765","20221011"
