SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
9303,1,일본여행,여행,해외여행,아시아,일본,3424,16640,20064,20230105
9304,2,후쿠오카여행,여행,해외여행,아시아,일본,2126,7192,9318,20230105
9305,3,베트남여행,여행,해외여행,아시아,베트남,1311,7142,8453,20230105
9306,4,오사카여행,여행,해외여행,아시아,일본,1733,6072,7805,20230105
9307,5,대만여행,여행,해외여행,아시아,대만,1398,5930,7328,20230105
9308,6,도쿄여행,여행,해외여행,아시아,일본,1510,4848,6358,20230105
9309,7,태국여행,여행,해외여행,아시아,태국,1010,4981,5991,20230105
9310,8,싱가포르여행,여행,해외여행,아시아,싱가포르,889,4860,5749,20230105
9311,9,삿포로여행,여행,해외여행,아시아,일본,680,2814,3494,20230105
9312,10,세부여행,여행,해외여행,아시아,필리핀,593,2889,3482,20230105
