SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
10646,1,일본여행,여행,해외여행,아시아,일본,2536,10606,13142,20230516
10647,2,몽골여행,여행,해외여행,아시아,몽골,1193,7324,8517,20230516
10648,3,홍콩여행,여행,해외여행,아시아,중국,1987,6437,8424,20230516
10649,4,후쿠오카여행,여행,해외여행,아시아,일본,1640,5598,7238,20230516
10650,5,대만여행,여행,해외여행,아시아,대만,1527,5245,6772,20230516
10651,6,오사카여행,여행,해외여행,아시아,일본,1239,4307,5546,20230516
10652,7,베트남여행,여행,해외여행,아시아,베트남,954,4586,5540,20230516
10653,8,싱가포르여행,여행,해외여행,아시아,싱가포르,885,4534,5419,20230516
10654,9,도쿄여행,여행,해외여행,아시아,일본,1112,3449,4561,20230516
10655,10,세부여행,여행,해외여행,아시아,필리핀,974,3506,4480,20230516
