SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
9943,1,일본여행,여행,해외여행,아시아,일본,2234,8780,11014,20230307
9944,2,대만여행,여행,해외여행,아시아,대만,1566,5769,7335,20230307
9945,3,베트남여행,여행,해외여행,아시아,베트남,925,4823,5748,20230307
9946,4,싱가포르여행,여행,해외여행,아시아,싱가포르,885,4438,5323,20230307
9947,5,후쿠오카여행,여행,해외여행,아시아,일본,1228,3970,5198,20230307
9948,6,스페인여행,여행,해외여행,유럽,스페인,471,4630,5101,20230307
9949,7,오사카여행,여행,해외여행,아시아,일본,1095,3452,4547,20230307
9950,8,태국여행,여행,해외여행,아시아,태국,789,3426,4215,20230307
9951,9,세부여행,여행,해외여행,아시아,필리핀,806,3186,3992,20230307
9952,10,도쿄여행,여행,해외여행,아시아,일본,997,2648,3645,20230307
