"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"7803","1","일본여행","여행","해외여행","아시아","일본","2666","10471","13137","20220809"
"7804","2","베트남여행","여행","해외여행","아시아","베트남","900","3960","4860","20220809"
"7805","3","태국여행","여행","해외여행","아시아","태국","862","3663","4525","20220809"
"7806","4","괌여행","여행","해외여행","오세아니아","미국","913","2873","3786","20220809"
"7807","5","싱가포르여행","여행","해외여행","아시아","싱가포르","606","3154","3760","20220809"
"7808","6","방콕여행","여행","해외여행","아시아","태국","790","2487","3277","20220809"
"7809","7","스위스여행","여행","해외여행","유럽","스위스","287","2200","2487","20220809"
"7810","8","발리여행","여행","해외여행","아시아","인도네시아","393","1939","2332","20220809"
"7811","9","다낭여행","여행","해외여행","아시아","베트남","568","1749","2317","20220809"
"7812","10","몽골여행","여행","해외여행","아시아","몽골","292","1713","2005","20220809"
