SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
9283,1,일본여행,여행,해외여행,아시아,일본,4133,17478,21611,20230103
9284,2,후쿠오카여행,여행,해외여행,아시아,일본,2551,8146,10697,20230103
9285,3,베트남여행,여행,해외여행,아시아,베트남,1472,7563,9035,20230103
9286,4,오사카여행,여행,해외여행,아시아,일본,1799,6135,7934,20230103
9287,5,대만여행,여행,해외여행,아시아,대만,1619,5973,7592,20230103
9288,6,도쿄여행,여행,해외여행,아시아,일본,1620,5176,6796,20230103
9289,7,싱가포르여행,여행,해외여행,아시아,싱가포르,1057,5322,6379,20230103
9290,8,태국여행,여행,해외여행,아시아,태국,1042,4738,5780,20230103
9291,9,세부여행,여행,해외여행,아시아,필리핀,728,3056,3784,20230103
9292,10,방콕여행,여행,해외여행,아시아,태국,747,2936,3683,20230103
