"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4439","1","일본여행","여행","해외여행","아시아","일본","1419","4639","6058","20211109"
"4440","2","태국여행","여행","해외여행","아시아","태국","666","2212","2878","20211109"
"4441","3","괌여행","여행","해외여행","오세아니아","미국","726","1956","2682","20211109"
"4442","4","터키여행","여행","해외여행","유럽","터키","279","1464","1743","20211109"
"4443","5","하와이여행","여행","해외여행","북아메리카","미국","320","1411","1731","20211109"
"4444","6","베트남여행","여행","해외여행","아시아","베트남","322","1361","1683","20211109"
"4445","7","싱가포르여행","여행","해외여행","아시아","싱가포르","312","1317","1629","20211109"
"4446","8","스페인여행","여행","해외여행","유럽","스페인","273","1000","1273","20211109"
"4447","9","미국여행","여행","해외여행","북아메리카","미국","283","926","1209","20211109"
"4448","10","스위스여행","여행","해외여행","유럽","스위스","228","772","1000","20211109"
