"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6705","1","일본여행","여행","해외여행","아시아","일본","5820","19918","25738","20220613"
"6706","2","베트남여행","여행","해외여행","아시아","베트남","1322","5510","6832","20220613"
"6707","3","괌여행","여행","해외여행","오세아니아","미국","1232","4095","5327","20220613"
"6708","4","태국여행","여행","해외여행","아시아","태국","938","3709","4647","20220613"
"6709","5","싱가포르여행","여행","해외여행","아시아","싱가포르","785","3456","4241","20220613"
"6710","6","터키여행","여행","해외여행","유럽","터키","489","2977","3466","20220613"
"6711","7","하와이여행","여행","해외여행","북아메리카","미국","531","2287","2818","20220613"
"6712","8","대만여행","여행","해외여행","아시아","대만","626","2128","2754","20220613"
"6713","9","발리여행","여행","해외여행","아시아","인도네시아","389","1802","2191","20220613"
"6714","10","스위스여행","여행","해외여행","유럽","스위스","351","1703","2054","20220613"
