"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"571","1","일본여행","여행","해외여행","아시아","일본","284","1413","1697","20201018"
"572","2","대만여행","여행","해외여행","아시아","대만","68","472","540","20201018"
"573","3","베트남여행","여행","해외여행","아시아","베트남","66","433","499","20201018"
"574","4","태국여행","여행","해외여행","아시아","태국","67","349","416","20201018"
"575","5","스위스여행","여행","해외여행","유럽","스위스","58","354","412","20201018"
"576","6","하와이여행","여행","해외여행","북아메리카","미국","40","363","403","20201018"
"577","7","미국여행","여행","해외여행","북아메리카","미국","42","350","392","20201018"
"578","8","스페인여행","여행","해외여행","유럽","스페인","31","304","335","20201018"
"579","9","중국여행","여행","해외여행","아시아","중국","39","241","280","20201018"
"580","10","뉴질랜드여행","여행","해외여행","오세아니아","뉴질랜드","23","254","277","20201018"
