"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"18294","1","스위스여행","여행","해외여행","유럽","스위스","1029","163","1192","20200312"
"18295","2","괌여행","여행","해외여행","오세아니아","미국","907","271","1178","20200312"
"18296","3","일본여행","여행","해외여행","아시아","일본","869","263","1132","20200312"
"18297","4","이탈리아여행","여행","해외여행","유럽","이탈리아","825","143","968","20200312"
"18298","5","미국여행","여행","해외여행","북아메리카","미국","766","190","956","20200312"
"18299","6","발리여행","여행","해외여행","아시아","인도네시아","732","193","925","20200312"
"18300","7","스페인여행","여행","해외여행","유럽","스페인","659","151","810","20200312"
"18301","8","대만여행","여행","해외여행","아시아","대만","650","142","792","20200312"
"18302","9","아르헨티나여행","여행","해외여행","남아메리카","아르헨티나","662","53","715","20200312"
"18303","10","태국여행","여행","해외여행","아시아","태국","500","165","665","20200312"
