"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"811","1","일본여행","여행","해외여행","아시아","일본","398","1321","1719","20201111"
"812","2","미국여행","여행","해외여행","북아메리카","미국","91","595","686","20201111"
"813","3","대만여행","여행","해외여행","아시아","대만","116","452","568","20201111"
"814","4","중국여행","여행","해외여행","아시아","중국","97","435","532","20201111"
"815","5","베트남여행","여행","해외여행","아시아","베트남","136","387","523","20201111"
"816","6","스위스여행","여행","해외여행","유럽","스위스","96","294","390","20201111"
"817","7","태국여행","여행","해외여행","아시아","태국","95","272","367","20201111"
"818","8","하와이여행","여행","해외여행","북아메리카","미국","99","247","346","20201111"
"819","9","캐나다여행","여행","해외여행","북아메리카","캐나다","52","285","337","20201111"
"820","10","발리여행","여행","해외여행","아시아","인도네시아","54","266","320","20201111"
