"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"8553","1","일본여행","여행","해외여행","아시아","일본","1595","12636","14231","20221022"
"8554","2","오사카여행","여행","해외여행","아시아","일본","638","4509","5147","20221022"
"8555","3","후쿠오카여행","여행","해외여행","아시아","일본","554","4405","4959","20221022"
"8556","4","태국여행","여행","해외여행","아시아","태국","310","4358","4668","20221022"
"8557","5","대만여행","여행","해외여행","아시아","대만","367","3788","4155","20221022"
"8558","6","도쿄여행","여행","해외여행","아시아","일본","603","3495","4098","20221022"
"8559","7","베트남여행","여행","해외여행","아시아","베트남","272","3769","4041","20221022"
"8560","8","싱가포르여행","여행","해외여행","아시아","싱가포르","221","3483","3704","20221022"
"8561","9","방콕여행","여행","해외여행","아시아","태국","218","3075","3293","20221022"
"8562","10","괌여행","여행","해외여행","오세아니아","미국","232","2518","2750","20221022"
