SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
8963,1,일본여행,여행,해외여행,아시아,일본,2779,12936,15715,20221202
8964,2,후쿠오카여행,여행,해외여행,아시아,일본,1592,5868,7460,20221202
8965,3,오사카여행,여행,해외여행,아시아,일본,1144,4717,5861,20221202
8966,4,도쿄여행,여행,해외여행,아시아,일본,1126,4372,5498,20221202
8967,5,대만여행,여행,해외여행,아시아,대만,1041,4058,5099,20221202
8968,6,베트남여행,여행,해외여행,아시아,베트남,619,4016,4635,20221202
8969,7,태국여행,여행,해외여행,아시아,태국,713,3492,4205,20221202
8970,8,싱가포르여행,여행,해외여행,아시아,싱가포르,564,3354,3918,20221202
8971,9,삿포로여행,여행,해외여행,아시아,일본,666,2855,3521,20221202
8972,10,세부여행,여행,해외여행,아시아,필리핀,500,2413,2913,20221202
