"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"7923","1","일본여행","여행","해외여행","아시아","일본","1497","13928","15425","20220821"
"7924","2","태국여행","여행","해외여행","아시아","태국","395","5150","5545","20220821"
"7925","3","베트남여행","여행","해외여행","아시아","베트남","399","4305","4704","20220821"
"7926","4","싱가포르여행","여행","해외여행","아시아","싱가포르","349","4143","4492","20220821"
"7927","5","스위스여행","여행","해외여행","유럽","스위스","204","3856","4060","20220821"
"7928","6","괌여행","여행","해외여행","오세아니아","미국","311","3242","3553","20220821"
"7929","7","방콕여행","여행","해외여행","아시아","태국","239","2776","3015","20220821"
"7930","8","발리여행","여행","해외여행","아시아","인도네시아","170","2393","2563","20220821"
"7931","9","다낭여행","여행","해외여행","아시아","베트남","224","2293","2517","20220821"
"7932","10","스페인여행","여행","해외여행","유럽","스페인","153","2276","2429","20220821"
