SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
10726,1,일본여행,여행,해외여행,아시아,일본,2339,9327,11666,20230524
10727,2,후쿠오카여행,여행,해외여행,아시아,일본,1548,4924,6472,20230524
10728,3,대만여행,여행,해외여행,아시아,대만,1449,4858,6307,20230524
10729,4,오사카여행,여행,해외여행,아시아,일본,1198,4092,5290,20230524
10730,5,베트남여행,여행,해외여행,아시아,베트남,878,4164,5042,20230524
10731,6,싱가포르여행,여행,해외여행,아시아,싱가포르,843,4192,5035,20230524
10732,7,세부여행,여행,해외여행,아시아,필리핀,946,3527,4473,20230524
10733,8,도쿄여행,여행,해외여행,아시아,일본,1112,3318,4430,20230524
10734,9,괌여행,여행,해외여행,오세아니아,미국,1154,3191,4345,20230524
10735,10,태국여행,여행,해외여행,아시아,태국,726,3315,4041,20230524
