"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3479","1","일본여행","여행","해외여행","아시아","일본","230","726","956","20210805"
"3480","2","터키여행","여행","해외여행","유럽","터키","105","737","842","20210805"
"3481","3","괌여행","여행","해외여행","오세아니아","미국","177","582","759","20210805"
"3482","4","스위스여행","여행","해외여행","유럽","스위스","65","613","678","20210805"
"3483","5","하와이여행","여행","해외여행","북아메리카","미국","150","463","613","20210805"
"3484","6","미국여행","여행","해외여행","북아메리카","미국","87","420","507","20210805"
"3485","7","사이판여행","여행","해외여행","오세아니아","미국","95","327","422","20210805"
"3486","8","태국여행","여행","해외여행","아시아","태국","85","303","388","20210805"
"3487","9","대만여행","여행","해외여행","아시아","대만","74","238","312","20210805"
"3488","10","베트남여행","여행","해외여행","아시아","베트남","44","218","262","20210805"
