"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"7943","1","일본여행","여행","해외여행","아시아","일본","3516","12715","16231","20220823"
"7944","2","태국여행","여행","해외여행","아시아","태국","1051","4031","5082","20220823"
"7945","3","베트남여행","여행","해외여행","아시아","베트남","808","3328","4136","20220823"
"7946","4","싱가포르여행","여행","해외여행","아시아","싱가포르","679","3192","3871","20220823"
"7947","5","괌여행","여행","해외여행","오세아니아","미국","833","2507","3340","20220823"
"7948","6","방콕여행","여행","해외여행","아시아","태국","703","2250","2953","20220823"
"7949","7","스위스여행","여행","해외여행","유럽","스위스","412","2286","2698","20220823"
"7950","8","발리여행","여행","해외여행","아시아","인도네시아","428","1820","2248","20220823"
"7951","9","대만여행","여행","해외여행","아시아","대만","535","1655","2190","20220823"
"7952","10","하와이여행","여행","해외여행","북아메리카","미국","358","1790","2148","20220823"
