"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"19904","1","일본여행","여행","해외여행","아시아","일본","682","211","893","20200820"
"19905","2","베트남여행","여행","해외여행","아시아","베트남","386","82","468","20200820"
"19906","3","대만여행","여행","해외여행","아시아","대만","324","104","428","20200820"
"19907","4","스위스여행","여행","해외여행","유럽","스위스","300","63","363","20200820"
"19908","5","미국여행","여행","해외여행","북아메리카","미국","297","54","351","20200820"
"19909","6","태국여행","여행","해외여행","아시아","태국","225","75","300","20200820"
"19910","7","하와이여행","여행","해외여행","북아메리카","미국","222","69","291","20200820"
"19911","8","발리여행","여행","해외여행","아시아","인도네시아","215","65","280","20200820"
"19912","9","괌여행","여행","해외여행","오세아니아","미국","198","65","263","20200820"
"19913","10","중국여행","여행","해외여행","아시아","중국","171","51","222","20200820"
