"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1801","1","일본여행","여행","해외여행","아시아","일본","223","739","962","20210218"
"1802","2","베트남여행","여행","해외여행","아시아","베트남","118","349","467","20210218"
"1803","3","대만여행","여행","해외여행","아시아","대만","96","328","424","20210218"
"1804","4","하와이여행","여행","해외여행","북아메리카","미국","88","265","353","20210218"
"1805","5","미국여행","여행","해외여행","북아메리카","미국","70","255","325","20210218"
"1806","6","태국여행","여행","해외여행","아시아","태국","81","211","292","20210218"
"1807","7","스위스여행","여행","해외여행","유럽","스위스","56","229","285","20210218"
"1808","8","괌여행","여행","해외여행","오세아니아","미국","56","158","214","20210218"
"1809","9","캐나다여행","여행","해외여행","북아메리카","캐나다","34","169","203","20210218"
"1810","10","터키여행","여행","해외여행","유럽","터키","27","166","193","20210218"
