"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5289","1","두바이여행","여행","해외여행","아시아","아랍에미리트","46","1783","1829","20220128"
"5290","2","일본여행","여행","해외여행","아시아","일본","309","1341","1650","20220128"
"5291","3","베트남여행","여행","해외여행","아시아","베트남","110","1097","1207","20220128"
"5292","4","태국여행","여행","해외여행","아시아","태국","138","686","824","20220128"
"5293","5","사이판여행","여행","해외여행","오세아니아","미국","163","575","738","20220128"
"5294","6","싱가포르여행","여행","해외여행","아시아","싱가포르","111","538","649","20220128"
"5295","7","아랍에미리트여행","여행","해외여행","아시아","아랍에미리트","0","613","613","20220128"
"5296","8","터키여행","여행","해외여행","유럽","터키","108","447","555","20220128"
"5297","9","하와이여행","여행","해외여행","북아메리카","미국","84","389","473","20220128"
"5298","10","필리핀여행","여행","해외여행","아시아","필리핀","63","397","460","20220128"
