SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
8703,1,일본여행,여행,해외여행,아시아,일본,1588,15167,16755,20221106
8704,2,후쿠오카여행,여행,해외여행,아시아,일본,785,6767,7552,20221106
8705,3,오사카여행,여행,해외여행,아시아,일본,919,5663,6582,20221106
8706,4,도쿄여행,여행,해외여행,아시아,일본,687,4619,5306,20221106
8707,5,대만여행,여행,해외여행,아시아,대만,508,4774,5282,20221106
8708,6,싱가포르여행,여행,해외여행,아시아,싱가포르,361,4573,4934,20221106
8709,7,베트남여행,여행,해외여행,아시아,베트남,317,4289,4606,20221106
8710,8,태국여행,여행,해외여행,아시아,태국,353,3843,4196,20221106
8711,9,라오스여행,여행,해외여행,아시아,라오스,147,3369,3516,20221106
8712,10,괌여행,여행,해외여행,오세아니아,미국,287,3140,3427,20221106
