"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1101","1","일본여행","여행","해외여행","아시아","일본","251","747","998","20201210"
"1102","2","스위스여행","여행","해외여행","유럽","스위스","99","300","399","20201210"
"1103","3","대만여행","여행","해외여행","아시아","대만","101","288","389","20201210"
"1104","4","미국여행","여행","해외여행","북아메리카","미국","82","266","348","20201210"
"1105","5","베트남여행","여행","해외여행","아시아","베트남","80","234","314","20201210"
"1106","6","하와이여행","여행","해외여행","북아메리카","미국","64","201","265","20201210"
"1107","7","태국여행","여행","해외여행","아시아","태국","80","172","252","20201210"
"1108","8","중국여행","여행","해외여행","아시아","중국","49","202","251","20201210"
"1109","9","뉴질랜드여행","여행","해외여행","오세아니아","뉴질랜드","33","176","209","20201210"
"1110","10","괌여행","여행","해외여행","오세아니아","미국","66","134","200","20201210"
