"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"8423","1","일본여행","여행","해외여행","아시아","일본","1771","14977","16748","20221009"
"8424","2","싱가포르여행","여행","해외여행","아시아","싱가포르","247","5248","5495","20221009"
"8425","3","후쿠오카여행","여행","해외여행","아시아","일본","541","4482","5023","20221009"
"8426","4","대만여행","여행","해외여행","아시아","대만","427","4031","4458","20221009"
"8427","5","오사카여행","여행","해외여행","아시아","일본","454","3916","4370","20221009"
"8428","6","괌여행","여행","해외여행","오세아니아","미국","237","4055","4292","20221009"
"8429","7","도쿄여행","여행","해외여행","아시아","일본","488","3415","3903","20221009"
"8430","8","베트남여행","여행","해외여행","아시아","베트남","235","3658","3893","20221009"
"8431","9","태국여행","여행","해외여행","아시아","태국","283","3399","3682","20221009"
"8432","10","방콕여행","여행","해외여행","아시아","태국","191","2266","2457","20221009"
