"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1989","1","일본여행","여행","해외여행","아시아","일본","285","856","1141","20210309"
"1990","2","베트남여행","여행","해외여행","아시아","베트남","128","526","654","20210309"
"1991","3","대만여행","여행","해외여행","아시아","대만","125","351","476","20210309"
"1992","4","하와이여행","여행","해외여행","북아메리카","미국","91","295","386","20210309"
"1993","5","미국여행","여행","해외여행","북아메리카","미국","76","302","378","20210309"
"1994","6","태국여행","여행","해외여행","아시아","태국","95","268","363","20210309"
"1995","7","스위스여행","여행","해외여행","유럽","스위스","78","268","346","20210309"
"1996","8","중국여행","여행","해외여행","아시아","중국","63","227","290","20210309"
"1997","9","스페인여행","여행","해외여행","유럽","스페인","36","203","239","20210309"
"1998","10","괌여행","여행","해외여행","오세아니아","미국","70","156","226","20210309"
