"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"7613","1","일본여행","여행","해외여행","아시아","일본","2880","10418","13298","20220721"
"7614","2","베트남여행","여행","해외여행","아시아","베트남","846","3907","4753","20220721"
"7615","3","태국여행","여행","해외여행","아시아","태국","760","3202","3962","20220721"
"7616","4","괌여행","여행","해외여행","오세아니아","미국","752","2953","3705","20220721"
"7617","5","싱가포르여행","여행","해외여행","아시아","싱가포르","672","2967","3639","20220721"
"7618","6","방콕여행","여행","해외여행","아시아","태국","564","1980","2544","20220721"
"7619","7","몽골여행","여행","해외여행","아시아","몽골","359","1650","2009","20220721"
"7620","8","다낭여행","여행","해외여행","아시아","베트남","522","1442","1964","20220721"
"7621","9","대만여행","여행","해외여행","아시아","대만","385","1457","1842","20220721"
"7622","10","터키여행","여행","해외여행","유럽","터키","293","1341","1634","20220721"
