"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3539","1","일본여행","여행","해외여행","아시아","일본","226","829","1055","20210811"
"3540","2","사이판여행","여행","해외여행","오세아니아","미국","180","798","978","20210811"
"3541","3","하와이여행","여행","해외여행","북아메리카","미국","150","546","696","20210811"
"3542","4","괌여행","여행","해외여행","오세아니아","미국","192","478","670","20210811"
"3543","5","미국여행","여행","해외여행","북아메리카","미국","158","502","660","20210811"
"3544","6","태국여행","여행","해외여행","아시아","태국","103","347","450","20210811"
"3545","7","두바이여행","여행","해외여행","아시아","아랍에미리트","25","411","436","20210811"
"3546","8","스위스여행","여행","해외여행","유럽","스위스","77","330","407","20210811"
"3547","9","터키여행","여행","해외여행","유럽","터키","59","290","349","20210811"
"3548","10","모로코여행","여행","해외여행","아프리카","모로코","39","291","330","20210811"
