"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6823","1","일본여행","여행","해외여행","아시아","일본","3184","13309","16493","20220624"
"6824","2","베트남여행","여행","해외여행","아시아","베트남","879","4103","4982","20220624"
"6825","3","싱가포르여행","여행","해외여행","아시아","싱가포르","662","3408","4070","20220624"
"6826","4","태국여행","여행","해외여행","아시아","태국","778","3223","4001","20220624"
"6827","5","괌여행","여행","해외여행","오세아니아","미국","766","2477","3243","20220624"
"6828","6","방콕여행","여행","해외여행","아시아","태국","496","1797","2293","20220624"
"6829","7","터키여행","여행","해외여행","유럽","터키","322","1880","2202","20220624"
"6830","8","대만여행","여행","해외여행","아시아","대만","453","1727","2180","20220624"
"6831","9","몽골여행","여행","해외여행","아시아","몽골","313","1448","1761","20220624"
"6832","10","발리여행","여행","해외여행","아시아","인도네시아","291","1396","1687","20220624"
