"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1291","1","일본여행","여행","해외여행","아시아","일본","172","500","672","20201229"
"1292","2","스위스여행","여행","해외여행","유럽","스위스","87","289","376","20201229"
"1293","3","대만여행","여행","해외여행","아시아","대만","71","287","358","20201229"
"1294","4","미국여행","여행","해외여행","북아메리카","미국","69","286","355","20201229"
"1295","5","태국여행","여행","해외여행","아시아","태국","77","238","315","20201229"
"1296","6","베트남여행","여행","해외여행","아시아","베트남","64","246","310","20201229"
"1297","7","중국여행","여행","해외여행","아시아","중국","56","200","256","20201229"
"1298","8","터키여행","여행","해외여행","유럽","터키","45","186","231","20201229"
"1299","9","하와이여행","여행","해외여행","북아메리카","미국","52","178","230","20201229"
"1300","10","괌여행","여행","해외여행","오세아니아","미국","55","142","197","20201229"
