SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
9723,1,일본여행,여행,해외여행,아시아,일본,3146,12999,16145,20230213
9724,2,대만여행,여행,해외여행,아시아,대만,1680,7052,8732,20230213
9725,3,후쿠오카여행,여행,해외여행,아시아,일본,1602,5039,6641,20230213
9726,4,싱가포르여행,여행,해외여행,아시아,싱가포르,969,5599,6568,20230213
9727,5,베트남여행,여행,해외여행,아시아,베트남,1054,5177,6231,20230213
9728,6,오사카여행,여행,해외여행,아시아,일본,1389,4659,6048,20230213
9729,7,홍콩여행,여행,해외여행,아시아,중국,826,4163,4989,20230213
9730,8,태국여행,여행,해외여행,아시아,태국,819,4097,4916,20230213
9731,9,도쿄여행,여행,해외여행,아시아,일본,1219,3612,4831,20230213
9732,10,발리여행,여행,해외여행,아시아,인도네시아,733,3424,4157,20230213
