"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5709","1","일본여행","여행","해외여행","아시아","일본","1622","6400","8022","20220311"
"5710","2","베트남여행","여행","해외여행","아시아","베트남","511","2130","2641","20220311"
"5711","3","하와이여행","여행","해외여행","북아메리카","미국","360","1733","2093","20220311"
"5712","4","태국여행","여행","해외여행","아시아","태국","314","1656","1970","20220311"
"5713","5","사이판여행","여행","해외여행","오세아니아","미국","324","1365","1689","20220311"
"5714","6","괌여행","여행","해외여행","오세아니아","미국","340","1243","1583","20220311"
"5715","7","싱가포르여행","여행","해외여행","아시아","싱가포르","230","1303","1533","20220311"
"5716","8","발리여행","여행","해외여행","아시아","인도네시아","228","981","1209","20220311"
"5717","9","터키여행","여행","해외여행","유럽","터키","189","985","1174","20220311"
"5718","10","스위스여행","여행","해외여행","유럽","스위스","201","904","1105","20220311"
