"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1841","1","일본여행","여행","해외여행","아시아","일본","264","752","1016","20210222"
"1842","2","베트남여행","여행","해외여행","아시아","베트남","99","440","539","20210222"
"1843","3","대만여행","여행","해외여행","아시아","대만","99","360","459","20210222"
"1844","4","하와이여행","여행","해외여행","북아메리카","미국","100","272","372","20210222"
"1845","5","태국여행","여행","해외여행","아시아","태국","91","258","349","20210222"
"1846","6","미국여행","여행","해외여행","북아메리카","미국","52","258","310","20210222"
"1847","7","스위스여행","여행","해외여행","유럽","스위스","48","221","269","20210222"
"1848","8","이탈리아여행","여행","해외여행","유럽","이탈리아","32","234","266","20210222"
"1849","9","괌여행","여행","해외여행","오세아니아","미국","61","152","213","20210222"
"1850","10","중국여행","여행","해외여행","아시아","중국","46","165","211","20210222"
