"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"11","1","일본여행","여행","해외여행","아시아","일본","142","808","950","20200823"
"12","2","하와이여행","여행","해외여행","북아메리카","미국","57","859","916","20200823"
"13","3","대만여행","여행","해외여행","아시아","대만","73","536","609","20200823"
"14","4","스위스여행","여행","해외여행","유럽","스위스","42","494","536","20200823"
"15","5","베트남여행","여행","해외여행","아시아","베트남","31","462","493","20200823"
"16","6","발리여행","여행","해외여행","아시아","인도네시아","42","414","456","20200823"
"17","7","미국여행","여행","해외여행","북아메리카","미국","48","321","369","20200823"
"18","8","괌여행","여행","해외여행","오세아니아","미국","41","295","336","20200823"
"19","9","태국여행","여행","해외여행","아시아","태국","42","276","318","20200823"
"20","10","중국여행","여행","해외여행","아시아","중국","32","236","268","20200823"
