"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"7963","1","일본여행","여행","해외여행","아시아","일본","4079","16291","20370","20220825"
"7964","2","태국여행","여행","해외여행","아시아","태국","793","3150","3943","20220825"
"7965","3","베트남여행","여행","해외여행","아시아","베트남","717","2948","3665","20220825"
"7966","4","싱가포르여행","여행","해외여행","아시아","싱가포르","616","2948","3564","20220825"
"7967","5","괌여행","여행","해외여행","오세아니아","미국","700","2247","2947","20220825"
"7968","6","방콕여행","여행","해외여행","아시아","태국","498","2084","2582","20220825"
"7969","7","스위스여행","여행","해외여행","유럽","스위스","398","2079","2477","20220825"
"7970","8","대만여행","여행","해외여행","아시아","대만","417","1657","2074","20220825"
"7971","9","몽골여행","여행","해외여행","아시아","몽골","358","1626","1984","20220825"
"7972","10","발리여행","여행","해외여행","아시아","인도네시아","353","1575","1928","20220825"
