"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2289","1","일본여행","여행","해외여행","아시아","일본","283","733","1016","20210408"
"2290","2","베트남여행","여행","해외여행","아시아","베트남","127","415","542","20210408"
"2291","3","태국여행","여행","해외여행","아시아","태국","148","357","505","20210408"
"2292","4","미국여행","여행","해외여행","북아메리카","미국","73","328","401","20210408"
"2293","5","스위스여행","여행","해외여행","유럽","스위스","97","254","351","20210408"
"2294","6","대만여행","여행","해외여행","아시아","대만","110","238","348","20210408"
"2295","7","하와이여행","여행","해외여행","북아메리카","미국","96","251","347","20210408"
"2296","8","중국여행","여행","해외여행","아시아","중국","72","209","281","20210408"
"2297","9","스페인여행","여행","해외여행","유럽","스페인","63","201","264","20210408"
"2298","10","터키여행","여행","해외여행","유럽","터키","49","204","253","20210408"
