SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
9763,1,일본여행,여행,해외여행,아시아,일본,2260,10938,13198,20230217
9764,2,대만여행,여행,해외여행,아시아,대만,1345,5876,7221,20230217
9765,3,싱가포르여행,여행,해외여행,아시아,싱가포르,781,4769,5550,20230217
9766,4,후쿠오카여행,여행,해외여행,아시아,일본,1191,4176,5367,20230217
9767,5,베트남여행,여행,해외여행,아시아,베트남,778,4447,5225,20230217
9768,6,오사카여행,여행,해외여행,아시아,일본,1027,3864,4891,20230217
9769,7,태국여행,여행,해외여행,아시아,태국,665,3806,4471,20230217
9770,8,도쿄여행,여행,해외여행,아시아,일본,929,3046,3975,20230217
9771,9,홍콩여행,여행,해외여행,아시아,중국,621,2703,3324,20230217
9772,10,세부여행,여행,해외여행,아시아,필리핀,583,2652,3235,20230217
