"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5639","1","일본여행","여행","해외여행","아시아","일본","768","3222","3990","20220304"
"5640","2","사이판여행","여행","해외여행","오세아니아","미국","283","1188","1471","20220304"
"5641","3","베트남여행","여행","해외여행","아시아","베트남","244","1153","1397","20220304"
"5642","4","싱가포르여행","여행","해외여행","아시아","싱가포르","211","953","1164","20220304"
"5643","5","태국여행","여행","해외여행","아시아","태국","225","904","1129","20220304"
"5644","6","하와이여행","여행","해외여행","북아메리카","미국","163","681","844","20220304"
"5645","7","터키여행","여행","해외여행","유럽","터키","114","702","816","20220304"
"5646","8","스위스여행","여행","해외여행","유럽","스위스","118","595","713","20220304"
"5647","9","괌여행","여행","해외여행","오세아니아","미국","136","535","671","20220304"
"5648","10","스페인여행","여행","해외여행","유럽","스페인","83","529","612","20220304"
