"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2119","1","일본여행","여행","해외여행","아시아","일본","381","1072","1453","20210322"
"2120","2","베트남여행","여행","해외여행","아시아","베트남","155","503","658","20210322"
"2121","3","대만여행","여행","해외여행","아시아","대만","97","352","449","20210322"
"2122","4","미국여행","여행","해외여행","북아메리카","미국","60","356","416","20210322"
"2123","5","태국여행","여행","해외여행","아시아","태국","115","296","411","20210322"
"2124","6","괌여행","여행","해외여행","오세아니아","미국","91","259","350","20210322"
"2125","7","하와이여행","여행","해외여행","북아메리카","미국","89","256","345","20210322"
"2126","8","스위스여행","여행","해외여행","유럽","스위스","85","255","340","20210322"
"2127","9","터키여행","여행","해외여행","유럽","터키","54","208","262","20210322"
"2128","10","중국여행","여행","해외여행","아시아","중국","62","199","261","20210322"
