"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3709","1","일본여행","여행","해외여행","아시아","일본","157","910","1067","20210828"
"3710","2","하와이여행","여행","해외여행","북아메리카","미국","67","587","654","20210828"
"3711","3","괌여행","여행","해외여행","오세아니아","미국","61","511","572","20210828"
"3712","4","태국여행","여행","해외여행","아시아","태국","70","399","469","20210828"
"3713","5","사이판여행","여행","해외여행","오세아니아","미국","34","434","468","20210828"
"3714","6","미국여행","여행","해외여행","북아메리카","미국","49","409","458","20210828"
"3715","7","스위스여행","여행","해외여행","유럽","스위스","56","343","399","20210828"
"3716","8","대만여행","여행","해외여행","아시아","대만","45","312","357","20210828"
"3717","9","베트남여행","여행","해외여행","아시아","베트남","37","305","342","20210828"
"3718","10","프랑스여행","여행","해외여행","유럽","프랑스","35","239","274","20210828"
