SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
9893,1,일본여행,여행,해외여행,아시아,일본,2187,8517,10704,20230302
9894,2,대만여행,여행,해외여행,아시아,대만,1367,5809,7176,20230302
9895,3,베트남여행,여행,해외여행,아시아,베트남,732,4466,5198,20230302
9896,4,후쿠오카여행,여행,해외여행,아시아,일본,1051,3636,4687,20230302
9897,5,싱가포르여행,여행,해외여행,아시아,싱가포르,680,3901,4581,20230302
9898,6,오사카여행,여행,해외여행,아시아,일본,922,3124,4046,20230302
9899,7,태국여행,여행,해외여행,아시아,태국,650,3118,3768,20230302
9900,8,발리여행,여행,해외여행,아시아,인도네시아,601,3098,3699,20230302
9901,9,세부여행,여행,해외여행,아시아,필리핀,714,2978,3692,20230302
9902,10,홍콩여행,여행,해외여행,아시아,중국,694,2907,3601,20230302
