"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3229","1","팔라우여행","여행","해외여행","오세아니아","팔라우","27","2689","2716","20210711"
"3230","2","일본여행","여행","해외여행","아시아","일본","145","793","938","20210711"
"3231","3","하와이여행","여행","해외여행","북아메리카","미국","62","592","654","20210711"
"3232","4","태국여행","여행","해외여행","아시아","태국","49","403","452","20210711"
"3233","5","미국여행","여행","해외여행","북아메리카","미국","74","365","439","20210711"
"3234","6","베트남여행","여행","해외여행","아시아","베트남","45","377","422","20210711"
"3235","7","괌여행","여행","해외여행","오세아니아","미국","60","345","405","20210711"
"3236","8","대만여행","여행","해외여행","아시아","대만","48","275","323","20210711"
"3237","9","스위스여행","여행","해외여행","유럽","스위스","52","234","286","20210711"
"3238","10","스페인여행","여행","해외여행","유럽","스페인","28","244","272","20210711"
