"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2669","1","일본여행","여행","해외여행","아시아","일본","185","912","1097","20210516"
"2670","2","대만여행","여행","해외여행","아시아","대만","51","671","722","20210516"
"2671","3","괌여행","여행","해외여행","오세아니아","미국","81","569","650","20210516"
"2672","4","하와이여행","여행","해외여행","북아메리카","미국","72","560","632","20210516"
"2673","5","베트남여행","여행","해외여행","아시아","베트남","55","493","548","20210516"
"2674","6","태국여행","여행","해외여행","아시아","태국","77","434","511","20210516"
"2675","7","이스라엘여행","여행","해외여행","아시아","이스라엘","18","451","469","20210516"
"2676","8","미국여행","여행","해외여행","북아메리카","미국","66","378","444","20210516"
"2677","9","터키여행","여행","해외여행","유럽","터키","46","371","417","20210516"
"2678","10","스위스여행","여행","해외여행","유럽","스위스","73","343","416","20210516"
