"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6833","1","일본여행","여행","해외여행","아시아","일본","1632","14434","16066","20220625"
"6834","2","베트남여행","여행","해외여행","아시아","베트남","364","4128","4492","20220625"
"6835","3","싱가포르여행","여행","해외여행","아시아","싱가포르","332","3944","4276","20220625"
"6836","4","태국여행","여행","해외여행","아시아","태국","349","3512","3861","20220625"
"6837","5","괌여행","여행","해외여행","오세아니아","미국","322","2824","3146","20220625"
"6838","6","방콕여행","여행","해외여행","아시아","태국","188","2002","2190","20220625"
"6839","7","대만여행","여행","해외여행","아시아","대만","178","1968","2146","20220625"
"6840","8","터키여행","여행","해외여행","유럽","터키","146","1947","2093","20220625"
"6841","9","발리여행","여행","해외여행","아시아","인도네시아","116","1686","1802","20220625"
"6842","10","하와이여행","여행","해외여행","북아메리카","미국","113","1597","1710","20220625"
