"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"18694","1","일본여행","여행","해외여행","아시아","일본","832","297","1129","20200421"
"18695","2","스위스여행","여행","해외여행","유럽","스위스","469","191","660","20200421"
"18696","3","대만여행","여행","해외여행","아시아","대만","456","179","635","20200421"
"18697","4","라오스여행","여행","해외여행","아시아","라오스","450","82","532","20200421"
"18698","5","베트남여행","여행","해외여행","아시아","베트남","396","127","523","20200421"
"18699","6","태국여행","여행","해외여행","아시아","태국","341","136","477","20200421"
"18700","7","하와이여행","여행","해외여행","북아메리카","미국","380","92","472","20200421"
"18701","8","괌여행","여행","해외여행","오세아니아","미국","321","144","465","20200421"
"18702","9","발리여행","여행","해외여행","아시아","인도네시아","363","98","461","20200421"
"18703","10","몽골여행","여행","해외여행","아시아","몽골","356","103","459","20200421"
