"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5019","1","일본여행","여행","해외여행","아시아","일본","241","2170","2411","20220101"
"5020","2","터키여행","여행","해외여행","유럽","터키","79","753","832","20220101"
"5021","3","베트남여행","여행","해외여행","아시아","베트남","68","720","788","20220101"
"5022","4","하와이여행","여행","해외여행","북아메리카","미국","52","702","754","20220101"
"5023","5","싱가포르여행","여행","해외여행","아시아","싱가포르","51","645","696","20220101"
"5024","6","태국여행","여행","해외여행","아시아","태국","67","628","695","20220101"
"5025","7","사이판여행","여행","해외여행","오세아니아","미국","80","537","617","20220101"
"5026","8","미국여행","여행","해외여행","북아메리카","미국","57","412","469","20220101"
"5027","9","대만여행","여행","해외여행","아시아","대만","34","396","430","20220101"
"5028","10","스페인여행","여행","해외여행","유럽","스페인","39","365","404","20220101"
